id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
32916,Thu, 18 Oct 2007 19:46:02 +0000,Amira Al Hussaini,Unknown,Female,1101,18
32917,Mon, 22 Oct 2007 03:27:33 +0000,Jillian C. York,Neutral,Female,1833,71
329175,Tue, 12 Jun 2012 14:14:27 +0000,Noon Arabia,Neutral,Female,825,39
3292,Fri, 28 Oct 2005 19:51:03 +0000,Haitham Sabbah,Neutral,Male,109,5
32921,Mon, 29 Oct 2007 21:39:50 +0000,Tarek Amr,Neutral,Male,862,24
329268,Tue, 12 Jun 2012 12:10:34 +0000,Rana Baker,Neutral,Female,451,43
329270,Tue, 12 Jun 2012 07:58:19 +0000,Amira Al Hussaini,Unknown,Female,27,1
329272,Tue, 12 Jun 2012 07:59:42 +0000,Amira Al Hussaini,Male,Female,48,1
329275,Tue, 12 Jun 2012 08:01:02 +0000,Amira Al Hussaini,Unknown,Female,25,1
329279,Tue, 12 Jun 2012 08:02:24 +0000,Amira Al Hussaini,Female,Female,52,1
32928,Thu, 18 Oct 2007 23:07:05 +0000,Veronica Khokhlova,Unknown,Female,29,1
329282,Tue, 12 Jun 2012 08:03:46 +0000,Amira Al Hussaini,Unknown,Female,23,1
329285,Tue, 12 Jun 2012 08:04:47 +0000,Amira Al Hussaini,Unknown,Female,62,2
329288,Tue, 12 Jun 2012 08:05:46 +0000,Amira Al Hussaini,Unknown,Female,17,2
329291,Tue, 12 Jun 2012 08:06:47 +0000,Amira Al Hussaini,Unknown,Female,9,2
3293,Fri, 28 Oct 2005 19:50:55 +0000,Haitham Sabbah,Unknown,Male,45,1
3294,Fri, 28 Oct 2005 19:50:53 +0000,Haitham Sabbah,Female,Male,37,1
32946,Fri, 19 Oct 2007 09:57:21 +0000,Fred Petrossian,Unknown,Male,55,1
3295,Fri, 28 Oct 2005 20:36:00 +0000,Haitham Sabbah,Male,Male,35,1
32954,Fri, 19 Oct 2007 14:55:19 +0000,Tarek Amr,Neutral,Male,370,8
3296,Fri, 28 Oct 2005 20:36:00 +0000,Haitham Sabbah,Unknown,Male,92,1
329606,Wed, 13 Jun 2012 16:17:30 +0000,محمد عادل,Unknown,Male,100,1
329693,Thu, 14 Jun 2012 21:49:56 +0000,Juliana Rincón Parra,Neutral,Female,593,18
3297,Fri, 28 Oct 2005 20:36:15 +0000,Haitham Sabbah,Unknown,Male,82,1
329734,Mon, 18 Jun 2012 20:08:05 +0000,أحمد جدو,Neutral,Male,1125,39
329760,Thu, 14 Jun 2012 11:54:14 +0000,Amira Al Hussaini,Neutral,Female,52,1
32979,Fri, 19 Oct 2007 20:09:07 +0000,Fred Petrossian,Unknown,Male,38,1
3298,Fri, 28 Oct 2005 21:06:49 +0000,Haitham Sabbah,Unknown,Male,65,1
32980,Mon, 29 Oct 2007 21:28:31 +0000,Gilad Lotan,Neutral,Male,642,26
32981,Fri, 19 Oct 2007 20:59:37 +0000,Fred Petrossian,Unknown,Male,41,1
329862,Mon, 18 Jun 2012 07:49:53 +0000,Salah Almhamdi,Neutral,Male,1047,47
32987,Sat, 20 Oct 2007 00:30:42 +0000,Amira Al Hussaini,Female,Female,16,1
32988,Sat, 20 Oct 2007 00:32:31 +0000,Amira Al Hussaini,Unknown,Female,40,1
32989,Sat, 20 Oct 2007 00:34:07 +0000,Amira Al Hussaini,Female,Female,11,1
32990,Sat, 20 Oct 2007 00:36:09 +0000,Amira Al Hussaini,Unknown,Female,88,1
32991,Sat, 20 Oct 2007 00:43:52 +0000,Amira Al Hussaini,Unknown,Female,62,1
32992,Sat, 20 Oct 2007 00:46:08 +0000,Amira Al Hussaini,Unknown,Female,81,1
32993,Sat, 20 Oct 2007 00:48:12 +0000,Amira Al Hussaini,Unknown,Female,31,1
32994,Sat, 20 Oct 2007 00:49:50 +0000,Amira Al Hussaini,Unknown,Female,47,1
330,Mon, 11 Jul 2005 21:46:39 +0000,Paul Frankenstein,Male,Male,39,1
33000,Wed, 24 Oct 2007 14:58:36 +0000,Abdullatif AlOmar,Neutral,Male,412,37
330001,Thu, 21 Jun 2012 13:29:30 +0000,Ahmed Medien,Neutral,Male,918,97
33001,Sun, 21 Oct 2007 22:22:04 +0000,Onnik Krikorian,Neutral,Male,3220,152
33003,Sat, 20 Oct 2007 16:11:13 +0000,Fred Petrossian,Neutral,Male,79,1
33010,Sat, 20 Oct 2007 20:06:01 +0000,Fred Petrossian,Unknown,Male,51,1
33011,Mon, 22 Oct 2007 03:32:03 +0000,Ayesha Saldanha,Neutral,Female,1078,50
330219,Sat, 16 Jun 2012 18:47:28 +0000,Noon Arabia,Neutral,Female,630,31
330300,Sat, 16 Jun 2012 19:19:47 +0000,Amira Al Hussaini,Neutral,Female,286,65
330303,Sat, 16 Jun 2012 19:29:01 +0000,Amira Al Hussaini,Neutral,Female,58,1
33035,Mon, 22 Oct 2007 03:34:11 +0000,Jillian C. York,Neutral,Female,665,26
330370,Tue, 19 Jun 2012 11:47:17 +0000,DZCalling,Neutral,Male,799,48
330422,Sun, 17 Jun 2012 20:39:15 +0000,Haifa Alrasheed,Neutral,Female,714,38
33043,Sun, 21 Oct 2007 23:04:30 +0000,Fred Petrossian,Female,Male,49,1
330526,Sun, 17 Jun 2012 20:20:24 +0000,Moussa Bashir,Unknown,Male,48,1
330530,Sun, 17 Jun 2012 20:20:57 +0000,Moussa Bashir,Unknown,Male,58,1
330539,Mon, 18 Jun 2012 09:58:54 +0000,Ahmed Medien,Unknown,Male,2120,42
33059,Mon, 22 Oct 2007 14:23:31 +0000,Amira Al Hussaini,Unknown,Female,15,1
33060,Mon, 22 Oct 2007 14:25:36 +0000,Amira Al Hussaini,Female,Female,11,1
33061,Mon, 22 Oct 2007 14:28:51 +0000,Amira Al Hussaini,Male,Female,108,1
33062,Mon, 22 Oct 2007 14:32:23 +0000,Amira Al Hussaini,Unknown,Female,27,1
330631,Mon, 18 Jun 2012 10:18:26 +0000,Ammoun,Neutral,Female,599,35
33064,Mon, 22 Oct 2007 14:37:46 +0000,Amira Al Hussaini,Male,Female,54,1
330676,Mon, 18 Jun 2012 08:34:20 +0000,Amira Al Hussaini,Unknown,Female,21,1
330680,Mon, 18 Jun 2012 08:48:05 +0000,Amira Al Hussaini,Male,Female,31,1
330731,Mon, 18 Jun 2012 13:09:36 +0000,Amira Al Hussaini,Neutral,Female,531,130
330733,Mon, 18 Jun 2012 13:25:30 +0000,Amira Al Hussaini,Unknown,Female,59,1
330748,Wed, 20 Jun 2012 16:54:29 +0000,Fred Petrossian,Unknown,Male,230,16
330789,Mon, 18 Jun 2012 18:11:27 +0000,Amira Al Hussaini,Neutral,Female,723,57
330943,Thu, 21 Jun 2012 10:03:46 +0000,Layal Al Khatib,Neutral,Unknown,636,33
330971,Sun, 24 Jun 2012 13:27:25 +0000,Salah Almhamdi,Neutral,Male,818,38
3310,Sun, 30 Oct 2005 10:56:02 +0000,Mohamed Marwen Meddah,Neutral,Male,569,24
33106,Mon, 22 Oct 2007 22:01:36 +0000,Fred Petrossian,Unknown,Male,26,1
33107,Mon, 22 Oct 2007 22:18:12 +0000,Fred Petrossian,Unknown,Male,35,1
331098,Fri, 22 Jun 2012 17:51:50 +0000,طارق عمرو,Neutral,Male,472,22
3311,Tue, 01 Nov 2005 08:03:12 +0000,Fred Petrossian,Neutral,Male,645,25
3312,Sat, 29 Oct 2005 16:55:25 +0000,Roba Al Assi,Neutral,Unknown,476,17
331275,Fri, 22 Jun 2012 14:52:08 +0000,Maha El-Sanosi,Neutral,Female,836,37
3313,Sun, 30 Oct 2005 10:53:55 +0000,Mostafa Hussein,Male,Male,344,19
331422,Thu, 21 Jun 2012 11:26:43 +0000,Tarek Amr,Neutral,Male,691,54
33145,Tue, 23 Oct 2007 12:22:20 +0000,Onnik Krikorian,Male,Male,81,1
33149,Wed, 31 Oct 2007 01:20:54 +0000,Amira Al Hussaini,Neutral,Female,2047,40
331490,Sun, 15 Jul 2012 13:13:49 +0000,Layal Al Khatib,Unknown,Unknown,510,27
33151,Tue, 23 Oct 2007 17:18:46 +0000,Amira Al Hussaini,Neutral,Female,515,18
331559,Thu, 21 Jun 2012 12:50:24 +0000,Amira Al Hussaini,Female,Female,76,1
3316,Sat, 29 Oct 2005 21:26:15 +0000,Lisa N. Goldman,Neutral,Female,1008,27
33161,Wed, 24 Oct 2007 05:19:34 +0000,Fred Petrossian,Male,Male,593,27
331651,Fri, 22 Jun 2012 14:22:09 +0000,Richard de Araújo,Neutral,Male,1389,41
331902,Fri, 22 Jun 2012 18:06:03 +0000,Amira Al Hussaini,Male,Female,19,1
331904,Fri, 22 Jun 2012 18:09:21 +0000,Amira Al Hussaini,Unknown,Female,21,1
331907,Fri, 22 Jun 2012 18:13:35 +0000,Amira Al Hussaini,Male,Female,15,2
331909,Fri, 22 Jun 2012 18:19:46 +0000,Amira Al Hussaini,Neutral,Female,53,1
331916,Fri, 22 Jun 2012 19:23:20 +0000,Amira Al Hussaini,Male,Female,70,1
331939,Fri, 22 Jun 2012 20:14:08 +0000,Amira Al Hussaini,Neutral,Female,405,75
33201,Wed, 24 Oct 2007 13:06:57 +0000,Amira Al Hussaini,Unknown,Female,30,1
33202,Wed, 24 Oct 2007 13:10:49 +0000,Amira Al Hussaini,Neutral,Female,50,1
33205,Wed, 24 Oct 2007 22:58:20 +0000,Moussa Bashir,Male,Male,52,1
33206,Wed, 24 Oct 2007 22:59:08 +0000,Moussa Bashir,Unknown,Male,53,1
33207,Wed, 24 Oct 2007 22:59:44 +0000,Moussa Bashir,Unknown,Male,39,1
332071,Sat, 23 Jun 2012 08:19:44 +0000,Amira Al Hussaini,Unknown,Female,37,1
33208,Wed, 24 Oct 2007 23:00:49 +0000,Moussa Bashir,Unknown,Male,63,1
33215,Wed, 24 Oct 2007 20:16:46 +0000,Amira Al Hussaini,Male,Female,19,1
33216,Wed, 24 Oct 2007 20:19:32 +0000,Amira Al Hussaini,Male,Female,50,1
33217,Wed, 24 Oct 2007 20:21:06 +0000,Amira Al Hussaini,Unknown,Female,19,1
33218,Wed, 24 Oct 2007 20:22:36 +0000,Amira Al Hussaini,Unknown,Female,14,1
332250,Sun, 24 Jun 2012 07:55:56 +0000,Gilad Lotan,Unknown,Male,691,42
332316,Sun, 24 Jun 2012 12:25:56 +0000,Moussa Bashir,Unknown,Male,40,1
332352,Sun, 24 Jun 2012 11:58:41 +0000,Amira Al Hussaini,Unknown,Female,41,1
332354,Sun, 24 Jun 2012 12:02:26 +0000,Amira Al Hussaini,Male,Female,15,1
332362,Sun, 24 Jun 2012 14:29:45 +0000,Amira Al Hussaini,Neutral,Female,352,86
332406,Thu, 19 Jul 2012 08:49:20 +0000,Diana Aqra,Neutral,Female,797,50
332442,Mon, 16 Jul 2012 12:31:37 +0000,رامي الهامس,Neutral,Male,820,28
33246,Tue, 30 Oct 2007 11:08:10 +0000,Francois Bacha and Marie-Josée Rizkallah,Neutral,Male,932,44
332473,Mon, 25 Jun 2012 08:19:29 +0000,Tarek Amr,Male,Male,315,18
33249,Thu, 25 Oct 2007 16:40:57 +0000,Onnik Krikorian,Unknown,Male,46,1
33250,Thu, 25 Oct 2007 21:43:55 +0000,Moussa Bashir,Unknown,Male,60,1
332589,Wed, 27 Jun 2012 07:48:19 +0000,Nadine Toukan,Neutral,Female,701,31
332696,Wed, 27 Jun 2012 08:44:15 +0000,Osama Khalid,Neutral,Male,551,31
332744,Tue, 26 Jun 2012 21:53:28 +0000,Lova Rakotomalala,Male,Male,937,53
33278,Thu, 25 Oct 2007 21:45:29 +0000,Mohamed Nanabhay,Female,Male,37,1
33279,Thu, 25 Oct 2007 21:33:33 +0000,Amira Al Hussaini,Unknown,Female,16,1
33280,Thu, 25 Oct 2007 21:37:58 +0000,Amira Al Hussaini,Unknown,Female,33,1
33282,Thu, 25 Oct 2007 21:41:08 +0000,Amira Al Hussaini,Neutral,Female,45,1
33283,Thu, 25 Oct 2007 21:43:01 +0000,Amira Al Hussaini,Male,Female,15,1
33286,Thu, 25 Oct 2007 21:52:24 +0000,Amira Al Hussaini,Unknown,Female,12,1
33287,Thu, 25 Oct 2007 21:56:57 +0000,Amira Al Hussaini,Unknown,Female,8,1
33289,Thu, 25 Oct 2007 21:59:56 +0000,Amira Al Hussaini,Unknown,Female,13,1
33290,Thu, 25 Oct 2007 22:02:13 +0000,Amira Al Hussaini,Unknown,Female,14,1
33291,Thu, 25 Oct 2007 22:03:42 +0000,Amira Al Hussaini,Unknown,Female,39,1
33292,Thu, 25 Oct 2007 22:07:40 +0000,Amira Al Hussaini,Unknown,Female,20,1
33293,Thu, 25 Oct 2007 22:13:07 +0000,Amira Al Hussaini,Unknown,Female,29,1
33294,Thu, 25 Oct 2007 23:17:53 +0000,Fred Petrossian,Unknown,Male,20,1
33295,Thu, 25 Oct 2007 23:26:31 +0000,Fred Petrossian,Unknown,Male,22,1
33297,Thu, 25 Oct 2007 23:40:29 +0000,Fred Petrossian,Male,Male,32,1
333,Mon, 11 Jul 2005 21:46:43 +0000,Paul Frankenstein,Unknown,Male,15,1
33303,Thu, 25 Oct 2007 23:58:57 +0000,Fred Petrossian,Unknown,Male,39,1
333057,Tue, 26 Jun 2012 16:47:16 +0000,Lova Rakotomalala,Unknown,Male,49,1
333099,Wed, 27 Jun 2012 08:09:15 +0000,Ahmed Awadalla,Neutral,Male,1009,38
3331,Mon, 31 Oct 2005 07:12:33 +0000,Shaden Abdulrahman,Neutral,Female,1136,30
33324,Fri, 26 Oct 2007 12:37:21 +0000,Amira Al Hussaini,Male,Female,26,1
333269,Thu, 28 Jun 2012 06:57:27 +0000,Noon Arabia,Neutral,Female,1408,94
333274,Wed, 27 Jun 2012 23:05:35 +0000,Osama Khalid,Female,Male,761,40
333290,Wed, 27 Jun 2012 19:45:31 +0000,Omid Bidar,Neutral,Male,882,24
33332,Fri, 26 Oct 2007 14:14:00 +0000,sami ben gharbia,Female,Unknown,901,46
3334,Mon, 31 Oct 2005 15:59:19 +0000,Haitham Sabbah,Neutral,Male,107,7
33344,Fri, 26 Oct 2007 15:26:44 +0000,Veronica Khokhlova,Unknown,Female,35,1
33347,Fri, 26 Oct 2007 17:49:00 +0000,Amira Al Hussaini,Unknown,Female,70,1
33348,Fri, 26 Oct 2007 17:51:58 +0000,Amira Al Hussaini,Female,Female,20,1
33349,Fri, 26 Oct 2007 17:55:27 +0000,Amira Al Hussaini,Unknown,Female,58,1
333496,Thu, 28 Jun 2012 15:14:24 +0000,Ahmed Awadalla,Neutral,Male,570,14
33350,Fri, 26 Oct 2007 17:58:42 +0000,Amira Al Hussaini,Unknown,Female,35,1
33351,Fri, 26 Oct 2007 18:01:15 +0000,Amira Al Hussaini,Unknown,Female,31,1
33352,Fri, 26 Oct 2007 18:46:36 +0000,Amira Al Hussaini,Unknown,Female,33,1
33353,Fri, 26 Oct 2007 18:51:44 +0000,Amira Al Hussaini,Unknown,Female,20,1
33354,Fri, 26 Oct 2007 18:54:49 +0000,Amira Al Hussaini,Unknown,Female,17,1
33357,Fri, 26 Oct 2007 20:45:55 +0000,Fred Petrossian,Unknown,Male,32,1
33358,Fri, 26 Oct 2007 20:50:33 +0000,Fred Petrossian,Unknown,Male,42,1
33359,Fri, 26 Oct 2007 21:01:22 +0000,Fred Petrossian,Neutral,Male,68,1
33373,Mon, 29 Oct 2007 21:34:06 +0000,Moussa Bashir,Neutral,Male,449,61
33374,Sat, 27 Oct 2007 20:37:32 +0000,Moussa Bashir,Unknown,Male,50,1
33375,Mon, 29 Oct 2007 01:47:35 +0000,Fozia Mohamed,Neutral,Female,382,17
33376,Sat, 27 Oct 2007 21:52:19 +0000,Fred Petrossian,Unknown,Male,49,1
33377,Sat, 27 Oct 2007 22:21:14 +0000,Fred Petrossian,Unknown,Male,30,1
333894,Tue, 28 Aug 2012 05:10:41 +0000,Tarek Amr,Unknown,Male,36,1
333906,Fri, 20 Jul 2012 14:37:27 +0000,Tarek Amr,Neutral,Male,1002,50
3342,Mon, 31 Oct 2005 17:18:13 +0000,Haitham Sabbah,Unknown,Male,51,2
33433,Mon, 29 Oct 2007 20:39:23 +0000,sami ben gharbia,Neutral,Unknown,2306,31
33437,Mon, 29 Oct 2007 20:50:34 +0000,Onnik Krikorian,Female,Male,75,1
33443,Mon, 29 Oct 2007 22:38:14 +0000,Amira Al Hussaini,Neutral,Female,30,1
33444,Mon, 29 Oct 2007 22:41:04 +0000,Amira Al Hussaini,Female,Female,12,1
33446,Mon, 29 Oct 2007 22:47:04 +0000,Amira Al Hussaini,Unknown,Female,27,1
33473,Tue, 30 Oct 2007 12:32:28 +0000,Amira Al Hussaini,Female,Female,65,1
334769,Thu, 05 Jul 2012 18:05:41 +0000,Jillian York,Neutral,Female,1313,46
334786,Fri, 06 Jul 2012 22:21:57 +0000,Ahmed Awadalla,Unknown,Male,306,21
3348,Mon, 31 Oct 2005 17:32:28 +0000,Haitham Sabbah,Neutral,Male,149,3
33495,Tue, 30 Oct 2007 20:05:12 +0000,Amira Al Hussaini,Unknown,Female,15,1
33497,Tue, 30 Oct 2007 20:09:44 +0000,Amira Al Hussaini,Unknown,Female,20,1
33498,Tue, 30 Oct 2007 20:11:09 +0000,Amira Al Hussaini,Unknown,Female,16,1
33499,Tue, 30 Oct 2007 20:29:58 +0000,Amira Al Hussaini,Unknown,Female,30,1
33500,Tue, 30 Oct 2007 20:32:29 +0000,Amira Al Hussaini,Male,Female,29,1
33501,Tue, 30 Oct 2007 20:34:32 +0000,Amira Al Hussaini,Unknown,Female,15,1
33502,Tue, 30 Oct 2007 20:36:53 +0000,Amira Al Hussaini,Unknown,Female,21,1
33503,Tue, 30 Oct 2007 20:40:12 +0000,Amira Al Hussaini,Unknown,Female,23,1
335034,Sat, 07 Jul 2012 21:03:39 +0000,Ola Anan,Neutral,Female,705,35
33504,Tue, 30 Oct 2007 20:42:57 +0000,Amira Al Hussaini,Male,Female,16,1
33505,Tue, 30 Oct 2007 21:57:21 +0000,Amira Al Hussaini,Unknown,Female,23,1
33506,Tue, 30 Oct 2007 22:00:21 +0000,Amira Al Hussaini,Unknown,Female,20,1
33507,Tue, 30 Oct 2007 22:01:56 +0000,Amira Al Hussaini,Unknown,Female,30,1
33508,Tue, 30 Oct 2007 22:04:55 +0000,Amira Al Hussaini,Unknown,Female,14,1
33509,Tue, 30 Oct 2007 22:23:45 +0000,Amira Al Hussaini,Unknown,Female,23,1
3351,Mon, 31 Oct 2005 17:49:26 +0000,Haitham Sabbah,Neutral,Male,193,1
33517,Tue, 30 Oct 2007 23:42:50 +0000,Fred Petrossian,Unknown,Male,30,1
3352,Mon, 31 Oct 2005 18:07:35 +0000,Haitham Sabbah,Unknown,Male,31,1
33522,Wed, 31 Oct 2007 01:27:00 +0000,Amira Al Hussaini,Unknown,Female,12,1
3353,Mon, 31 Oct 2005 18:37:25 +0000,Haitham Sabbah,Neutral,Male,205,5
3354,Mon, 31 Oct 2005 18:45:45 +0000,Haitham Sabbah,Unknown,Male,21,1
33548,Wed, 31 Oct 2007 20:16:24 +0000,Amira Al Hussaini,Unknown,Female,32,1
335480,Mon, 09 Jul 2012 10:55:58 +0000,Rayna St.,Neutral,Female,68,1
33549,Wed, 31 Oct 2007 20:18:47 +0000,Amira Al Hussaini,Female,Female,17,1
33550,Wed, 31 Oct 2007 20:20:24 +0000,Amira Al Hussaini,Unknown,Female,24,1
33551,Wed, 31 Oct 2007 20:22:25 +0000,Amira Al Hussaini,Unknown,Female,33,1
33552,Wed, 31 Oct 2007 20:26:00 +0000,Amira Al Hussaini,Unknown,Female,27,1
335592,Mon, 09 Jul 2012 11:07:50 +0000,Mona Kareem,Neutral,Female,686,37
335861,Tue, 10 Jul 2012 18:43:59 +0000,Juliana Rincon Parra,Neutral,Female,439,23
33597,Thu, 01 Nov 2007 15:51:03 +0000,Amira Al Hussaini,Male,Female,40,1
33598,Thu, 01 Nov 2007 15:56:07 +0000,Amira Al Hussaini,Male,Female,27,1
335987,Tue, 10 Jul 2012 11:53:50 +0000,Afef Abrougui,Unknown,Female,529,23
33599,Thu, 01 Nov 2007 15:57:26 +0000,Amira Al Hussaini,Unknown,Female,12,1
335990,Tue, 10 Jul 2012 10:46:59 +0000,Elizabeth Tsurkov,Neutral,Female,553,40
33600,Thu, 01 Nov 2007 15:59:28 +0000,Amira Al Hussaini,Unknown,Female,19,1
33603,Thu, 01 Nov 2007 19:08:28 +0000,Amira Al Hussaini,Neutral,Female,569,20
336147,Tue, 10 Jul 2012 14:42:27 +0000,Hamid Tehrani,Unknown,Male,19,1
336150,Tue, 10 Jul 2012 14:54:18 +0000,Hamid Tehrani,Unknown,Male,33,1
336265,Wed, 11 Jul 2012 11:08:20 +0000,Sahar Habib Ghazi,Unknown,Unknown,50,1
33640,Fri, 02 Nov 2007 14:14:38 +0000,sami ben gharbia,Unknown,Unknown,48,1
336427,Wed, 11 Jul 2012 11:14:54 +0000,Amira Al Hussaini,Unknown,Female,24,1
336431,Wed, 11 Jul 2012 11:17:44 +0000,Amira Al Hussaini,Unknown,Female,36,1
33644,Fri, 02 Nov 2007 15:13:00 +0000,Amira Al Hussaini,Unknown,Female,12,1
33645,Fri, 02 Nov 2007 15:18:09 +0000,Amira Al Hussaini,Female,Female,17,1
33647,Fri, 02 Nov 2007 15:43:04 +0000,Amira Al Hussaini,Unknown,Female,32,1
336486,Wed, 30 Nov -0001 00:00:00 +0000,Hamid Tehrani,Neutral,Male,225,11
33655,Sun, 04 Nov 2007 18:06:48 +0000,Fozia Mohamed,Neutral,Female,648,20
336565,Thu, 12 Jul 2012 17:35:57 +0000,Noon Arabia,Neutral,Female,730,43
33662,Fri, 02 Nov 2007 22:40:17 +0000,Amira Al Hussaini,Unknown,Female,15,1
33664,Fri, 02 Nov 2007 22:43:10 +0000,Amira Al Hussaini,Unknown,Female,25,1
33666,Fri, 02 Nov 2007 22:47:31 +0000,Amira Al Hussaini,Unknown,Female,25,1
33671,Sat, 03 Nov 2007 00:30:49 +0000,Amira Al Hussaini,Unknown,Female,13,1
33672,Sat, 03 Nov 2007 00:33:17 +0000,Amira Al Hussaini,Unknown,Female,18,1
33674,Sat, 03 Nov 2007 00:35:25 +0000,Amira Al Hussaini,Unknown,Female,16,1
33675,Sat, 03 Nov 2007 00:39:11 +0000,Amira Al Hussaini,Unknown,Female,16,1
336786,Thu, 12 Jul 2012 17:43:22 +0000,Yazan Badran,Neutral,Male,590,32
336825,Fri, 13 Jul 2012 15:26:00 +0000,أحمد جدو,Neutral,Male,502,34
336895,Thu, 12 Jul 2012 14:05:46 +0000,Hamid Tehrani,Female,Male,43,1
33690,Sat, 03 Nov 2007 11:29:20 +0000,Onnik Krikorian,Male,Male,82,1
336909,Thu, 12 Jul 2012 16:12:15 +0000,Juliana Rincon Parra,Unknown,Female,288,14
33694,Sun, 04 Nov 2007 16:49:07 +0000,Ayesha Saldanha,Neutral,Female,1655,78
33697,Sun, 04 Nov 2007 17:30:52 +0000,Moussa Bashir,Unknown,Male,51,1
33698,Sun, 04 Nov 2007 17:29:32 +0000,Moussa Bashir,Unknown,Male,55,1
33699,Sun, 04 Nov 2007 16:51:19 +0000,Moussa Bashir,Unknown,Male,66,1
33700,Sun, 04 Nov 2007 16:50:18 +0000,Moussa Bashir,Unknown,Male,77,1
337031,Mon, 16 Jul 2012 10:46:08 +0000,Tarek Amr,Neutral,Male,423,23
337104,Fri, 13 Jul 2012 05:20:39 +0000,Yazan Badran,Neutral,Male,552,27
33712,Sun, 04 Nov 2007 19:45:16 +0000,Onnik Krikorian,Unknown,Male,40,1
33714,Sun, 04 Nov 2007 22:04:00 +0000,Fred Petrossian,Unknown,Male,17,1
33716,Sun, 04 Nov 2007 22:10:34 +0000,Fred Petrossian,Unknown,Male,20,1
33717,Sun, 04 Nov 2007 22:16:05 +0000,Fred Petrossian,Unknown,Male,24,1
33719,Sun, 04 Nov 2007 22:27:09 +0000,Fred Petrossian,Male,Male,40,1
33720,Sun, 04 Nov 2007 22:42:45 +0000,Fred Petrossian,Male,Male,53,1
33721,Sun, 04 Nov 2007 22:51:58 +0000,Fred Petrossian,Female,Male,38,1
337290,Mon, 16 Jul 2012 17:34:14 +0000,Hamid Tehrani,Female,Male,354,16
337312,Fri, 13 Jul 2012 15:30:50 +0000,Hamid Tehrani,Unknown,Male,17,1
33739,Mon, 05 Nov 2007 20:14:54 +0000,Jennifer Brea,Unknown,Female,10,1
337559,Sun, 15 Jul 2012 13:04:56 +0000,Yazan Badran,Neutral,Male,842,27
337721,Sun, 15 Jul 2012 13:34:00 +0000,Maha Elsanosi,Neutral,Female,806,37
33782,Wed, 07 Nov 2007 07:20:23 +0000,Fred Petrossian,Neutral,Male,690,33
33785,Tue, 06 Nov 2007 02:05:25 +0000,Eman AbdElRahman,Neutral,Female,621,24
337852,Wed, 08 Aug 2012 12:21:17 +0000,Rami Alhames,Neutral,Male,811,27
33790,Tue, 06 Nov 2007 01:38:48 +0000,Amira Al Hussaini,Unknown,Female,40,1
33791,Tue, 06 Nov 2007 01:41:34 +0000,Amira Al Hussaini,Female,Female,31,1
33792,Tue, 06 Nov 2007 01:44:45 +0000,Amira Al Hussaini,Female,Female,20,1
33793,Tue, 06 Nov 2007 02:11:12 +0000,Amira Al Hussaini,Unknown,Female,66,1
33794,Tue, 06 Nov 2007 16:41:10 +0000,Jillian C. York,Neutral,Female,774,22
33795,Tue, 06 Nov 2007 02:14:00 +0000,Amira Al Hussaini,Unknown,Female,20,1
33796,Tue, 06 Nov 2007 02:18:19 +0000,Amira Al Hussaini,Unknown,Female,20,1
3380,Wed, 02 Nov 2005 17:46:51 +0000,Deborah Ann Dilley,Neutral,Female,631,16
338070,Tue, 17 Jul 2012 19:07:18 +0000,أحمد جدو,Neutral,Male,1023,44
338125,Mon, 16 Jul 2012 11:11:33 +0000,Amira Al Hussaini,Neutral,Female,58,1
338172,Mon, 16 Jul 2012 11:12:57 +0000,Amira Al Hussaini,Unknown,Female,21,2
338176,Mon, 16 Jul 2012 13:16:13 +0000,Amira Al Hussaini,Unknown,Female,57,1
338179,Tue, 17 Jul 2012 14:45:32 +0000,Richard de Araújo,Neutral,Male,1379,53
338223,Mon, 16 Jul 2012 14:06:18 +0000,Hamid Tehrani,Neutral,Male,289,23
338230,Mon, 16 Jul 2012 13:35:31 +0000,Amira Al Hussaini,Unknown,Female,41,1
338241,Mon, 16 Jul 2012 13:39:01 +0000,Amira Al Hussaini,Unknown,Female,21,1
33836,Tue, 06 Nov 2007 16:44:10 +0000,Amira Al Hussaini,Male,Female,15,1
33837,Tue, 06 Nov 2007 16:46:22 +0000,Amira Al Hussaini,Unknown,Female,24,1
338396,Tue, 17 Jul 2012 08:01:24 +0000,Noon Arabia,Unknown,Female,395,20
33843,Tue, 06 Nov 2007 17:30:34 +0000,Fred Petrossian,Neutral,Male,50,1
33847,Tue, 06 Nov 2007 17:57:37 +0000,Fred Petrossian,Unknown,Male,18,1
338506,Tue, 17 Jul 2012 09:49:36 +0000,Amira Al Hussaini,Neutral,Female,317,57
338542,Tue, 17 Jul 2012 10:48:27 +0000,Hamid Tehrani,Unknown,Male,37,1
338551,Tue, 17 Jul 2012 19:14:28 +0000,Elizabeth Tsurkov,Neutral,Female,1287,26
3386,Tue, 01 Nov 2005 19:49:06 +0000,Haitham Sabbah,Unknown,Male,21,1
33866,Wed, 07 Nov 2007 00:31:16 +0000,Amira Al Hussaini,Unknown,Female,15,1
33867,Wed, 07 Nov 2007 00:35:47 +0000,Amira Al Hussaini,Unknown,Female,75,1
33868,Wed, 07 Nov 2007 00:42:21 +0000,Amira Al Hussaini,Unknown,Female,43,1
33869,Wed, 07 Nov 2007 00:45:49 +0000,Amira Al Hussaini,Unknown,Female,18,1
